time,precip,v925,v850,v700,v500s,v500u,u925s,u925u,u850s,u850u,u700s,u700u,u700,u500s,u500u,sh925s,sh925u,sh850s,sh850u,sh700s,sh700u,sh500s,sh500u,rh925s,rh925u,rh850s,rh850u,rh700s,rh700u,rh500s,rh500u,z925s,z925u,z850s,z850u,z700u,z500u,z500uu,t925s,t925u,t850s,t850u,t700s,t700u,t500s,t500u,vo925s,vo925u,vo850s,vo850u,vo700s,vo700u,vo500s,vo500u,vv925s,vv925u,vv850s,vv850u,vv700s,vv700u,vv500s,vv500u,topnetolr,t2mu,t2ms,d2ms,d2mu,vimd,v10,u10,u10u,mslps,mslpu,windwaveperiodes,windwaveperiodeu,windwavedirections,windwavedirectionu,waveperiodes,waveperiodeu,firstswells,firstswellu,secondswellu,secondswells,ssts,sstu,skts,sktu,sps,spu,tcwv,tclw,runoff,lowcloudcover,highcloudcover,mediumcloudcover,totalcloudcover,surfacethermalradiation,vitef,surfacesolarradiation,cens_,t2m_,st_,sst_,mslp_,sp_,u10_,v10_,v925_,v850_,v700_,u925_,u850_,u700_,vv925_,vv850_,vv700_,vo925_,vo850_,vo700_,sh925_,sh850_,sh700_,rh925_,rh850_,rh700_,z925_,z850_,t925_,t850_,t700_,mslpshan_,spshan_,t2mshan_,sktshan_,mslpsib_,spsib_,t2msib_,sktsib_,z925sib_,z850sib_,t2mct_,sstct_,stct_,mslpct_,spct_,v925ct_,v850ct_,v700ct_,u925ct_,u850ct_,u700ct_,vv925ct_,vv850ct_,vv700ct_,vo925ct_,vo850ct_,vo700ct_,sh925ct_,sh850ct_,sh700ct_,rh925ct_,rh850ct_,rh700ct_,div925ct_,div850ct_,div700ct_
4/13/2020,55.95853246,-1.6523279,-1.0447241,-0.74937886,-2.4682257,1.2634437,2.113681,-4.835395,-0.27888107,-5.206331,1.2272923,34.71631,34.71631,1.4666653,-2.7586153,0.015134098,0.012785749,0.012230952,0.005334773,0.008528049,0.004253857,0.001693481,0.000964281,86.251465,76.84835,83.19244,84.446915,78.75659,66.60254,25.889584,26.090391,7774.448,7855.3784,14967.122,14935.862,30967.266,57678.633,57237.28,294.19977,290.1404,291.4176,290.96353,281.51105,280.82272,268.54413,263.27924,1.20E-05,-2.44E-05,5.81E-06,7.36E-06,6.30E-06,1.69E-06,1.04E-05,-1.76E-05,0.030616123,-0.032208122,0.044365846,-0.005433757,-0.0837448,-0.01820322,-0.060879752,-0.05986758,-273.6103,300.63162,299.27597,296.72897,266.5652,-0.029637016,-0.7230015,-0.13392448,-2.8951752,101110.18,101128.32,2.6768901,3.549637,157.21176,48.180504,0.5356559,4.3682375,0.05904352,0.7684942,0.08956973,0.027594248,303.33636,224.17938,303.1208,298.05392,100856.1,101358.68,49.329357,0.07084656,0.12247264,28.731504,45.49373,22.990576,47.783627,-167659.34,-376.62958,788482,-1.465725383,300.8860758,301.8806513,302.4131867,101084.2518,100504.8011,-3.148530408,-2.425530317,-2.726274796,-1.937245571,-1.787870881,-3.856564979,-2.946381613,-1.282601627,0.005245446,0.013054563,0.014754924,7.02E-06,8.33E-06,7.84E-06,0.013776814,0.010575031,0.004883153,74.54836617,66.96785604,54.48446592,7655.254613,14839.07931,295.7510921,291.8973308,283.6814071,101274.1871,99170.13713,286.4653529,287.4795938,101646.5729,90217.94896,280.2508646,280.1258692,7694.410463,14515.46396,300.0574788,301.843575,301.6669767,101257.5374,101251.6179,-5.913837871,-2.3537381,-0.077692175,-6.307720983,-3.459306979,-1.522630701,-0.017674515,-0.019274014,-0.003113264,4.12E-06,9.49E-07,-4.24E-06,0.013875032,0.010815705,0.006009145,85.52072842,74.26216763,56.36656346,-1.25E-06,1.30E-06,1.70E-06
4/14/2020,9.531368091,-1.3755734,-2.2791443,-0.33732286,-1.5693048,-2.0522761,2.059403,-4.573023,0.98407483,-5.8406115,2.572218,26.042109,26.042109,-2.256694,-2.5901902,0.015119925,0.013293579,0.012287393,0.004530709,0.008897659,0.004653852,0.001835126,0.000844068,86.410126,71.73393,84.670616,83.45097,83.258156,72.1906,17.06256,20.055681,7847.0327,7850.5317,15044.648,14945.079,31005.324,57717.227,57318.17,294.7293,287.32175,291.70987,291.67105,282.47397,281.12823,268.5508,264.08133,1.33E-05,-5.95E-06,1.01E-05,-6.84E-06,1.13E-05,1.71E-06,6.70E-06,-9.69E-06,0.017393151,-0.052024163,0.006345829,-0.007870279,0.004812638,0.015880348,-0.05896187,-0.1102492,-273.71878,300.61203,299.32126,296.97833,268.07596,-0.33292833,-0.6132189,0.88090444,-3.22432,101111.71,101097.38,3.1924973,3.060468,191.42514,43.97193,0.51337963,4.31952,0.058928415,0.71940786,0.07556216,0.024141947,303.40366,224.04004,303.13434,297.9296,100934.16,101340.91,50.351032,0.069996834,0.15214832,19.287745,20.868746,28.850748,36.086975,-158911.67,-427.22217,736952,-1.379941854,301.0301304,301.9058029,302.3514158,101108.0898,100529.5317,-3.453156613,-2.614788513,-2.4962667,-0.617087674,0.145951492,-4.501584471,-3.637591479,-2.048752158,-0.007167449,-0.007064638,-0.003788994,7.74E-06,7.08E-06,8.35E-06,0.014306624,0.010766023,0.005499816,77.25170988,67.62145946,49.49456929,7678.18545,14865.66073,295.7790275,292.0119779,283.6395858,101419.4848,99305.57263,286.8518217,287.4945113,101589.7794,90155.60704,280.2843713,280.4377133,7656.573696,14476.78863,300.3326296,301.6861917,301.4900179,101281.7933,101275.8796,-3.703706788,-0.692176246,0.527743547,-4.534817308,-2.13940835,-0.357073633,0.009936054,0.005015651,0.003739934,6.44E-06,-9.81E-07,-6.51E-06,0.01396169,0.010319019,0.005857415,85.63994483,70.13813179,53.78785083,6.80E-07,-8.73E-07,-3.69E-07
4/15/2020,6.156308731,-0.40069705,-2.2015336,-0.6471526,-0.6990471,0.11619946,0.39933774,-4.7699127,0.74621075,-5.4065094,3.0101533,29.67916,29.67916,-0.7181791,-2.600727,0.015221007,0.01354164,0.013637939,0.004599518,0.009240765,0.004663209,0.002795609,0.0013868,87.694824,70.35937,88.1303,79.27885,77.84929,64.02222,19.737913,35.990417,7837.4595,7797.8906,15037.592,14910.989,30986.6,57732.855,57144.977,294.5792,286.80112,291.57623,290.94482,281.84113,280.8839,268.66907,263.96362,1.04E-05,8.59E-06,1.26E-05,-1.28E-05,3.46E-06,6.82E-06,6.02E-06,-6.19E-06,-0.001386007,-0.004338584,0.005047917,0.059399724,-0.033228476,-0.025787275,-0.09623691,-0.0866315,-244.91974,300.28784,299.23233,296.89166,271.0068,-0.19123586,1.317232,0.35572815,-3.0129447,101151.99,101196.88,2.186681,2.9153037,49.382885,45.867344,0.52335125,4.3813734,0.05252104,0.7892259,0.080218,0.035792667,303.4366,224.04675,303.19495,297.96918,100955.336,101292.09,53.179214,0.09833622,0.12578566,24.616528,46.045174,36.545597,49.41702,-146573.69,-337.51675,602320,-0.437601947,301.0470704,301.8225142,302.3199842,101088.7896,100510.5263,-3.941138233,-2.272615858,-1.822516921,0.216452154,1.086368948,-4.87607775,-4.011595871,-1.925104646,0.002788747,0.004789196,0.018726163,5.94E-06,5.14E-06,6.49E-06,0.01453164,0.010899135,0.005809658,78.36565013,67.86973363,75.38824871,7664.238333,14854.21363,295.7833579,292.1185683,283.8273413,101494.9903,99373.62704,287.1433729,287.6009308,101728.2779,90260.54663,279.8159967,279.7665854,7765.815383,14572.70679,300.5792346,301.6780875,301.4523767,101251.5859,101245.6738,-2.655681625,0.523674627,0.353128513,-4.040173129,-2.072530633,-0.320384689,0.025709661,0.041871471,0.028889752,8.03E-07,-2.59E-06,-4.93E-06,0.01355518,0.009314282,0.004945268,82.95096975,60.75058642,44.56235563,2.74E-06,1.73E-06,-1.54E-06
4/16/2020,0.621626699,-0.3973026,-0.8763937,0.009101231,1.0452372,2.4317524,-1.2800026,-3.9333634,0.24167189,-5.4696927,0.39178783,19.707989,19.707989,-0.08106231,-2.865527,0.015517172,0.013274297,0.012895442,0.006188826,0.008320509,0.004706066,0.003524491,0.001836483,80.99243,69.69539,77.96728,78.21446,73.344826,61.58844,50.06327,35.655647,7833.075,7773.114,15036.613,14910.928,31026.434,57760.824,56932.613,294.67963,287.65695,291.56857,290.44714,281.94653,281.00098,268.70346,263.85483,3.41E-07,8.93E-06,1.02E-05,-1.29E-05,2.76E-06,-1.55E-06,1.08E-05,-1.09E-05,-0.008584539,-0.014253179,-0.017379085,0.033305526,-0.003841996,0.008179387,0.00258557,-0.027013937,-243.70966,301.0855,299.38727,297.14676,271.68823,-0.07616107,0.5173092,0.07609622,-3.1173954,101085.4,101287.2,2.8478317,3.634196,48.617474,62.054077,0.53982866,4.0625076,0.04112972,1.0018088,0.08349545,0.027961094,303.33987,223.9856,303.17224,298.1474,100959.734,101240.38,52.510284,0.03189913,0.13304006,7.318878,46.680702,16.664028,53.76056,-163883,99.40707,702610,0.021229262,300.9942908,301.8639425,302.3813942,101064.1918,100485.3165,-3.658827425,-1.538497488,-1.029124521,0.997350602,1.978094439,-4.295340346,-3.040586146,-2.528517663,0.004568283,0.00497136,-0.00411944,4.64E-06,2.04E-06,3.31E-06,0.01466309,0.011320871,0.00615759,78.51818437,70.08218046,82.24452525,7646.318292,14839.77771,295.8993704,292.1896888,283.7685288,101660.8496,99532.11208,287.5331013,287.6331158,101908.3108,90425.44983,279.5458592,279.6044654,7892.644483,14683.71615,300.9952363,301.7079267,301.4961279,101211.3679,101205.4578,-0.34298907,1.538899809,1.564950042,-4.529164554,-2.321446333,-0.843898342,0.032449644,0.040456371,0.009171898,-3.57E-06,-3.07E-06,-6.54E-06,0.014168557,0.008284458,0.004815327,83.33261896,51.067191,42.06095983,3.46E-06,-1.33E-06,-1.46E-06
4/17/2020,0.310013258,-0.27786446,-0.18841173,0.9714578,0.66804,4.0955505,-1.2335179,-4.136228,0.38251117,-5.166154,-3.8248398,13.555897,13.555897,-2.2111504,-3.24297,0.015540806,0.013278548,0.012705669,0.007238675,0.008080046,0.004954937,0.003367717,0.00185415,82.45644,78.73424,79.45854,86.164185,74.577126,61.061806,65.01679,31.340054,7791.373,7801.105,14993.059,14970.97,31106.193,57798.18,56987.348,294.55368,286.9551,292.2202,289.98862,282.17786,280.75818,268.76996,264.4054,5.84E-06,7.71E-06,-4.71E-06,2.32E-06,-1.37E-06,-1.33E-06,-3.97E-06,-1.62E-05,0.001119772,-0.037841003,0.006764412,0.040771168,0.025761524,0.01717337,-0.042034548,-0.07439843,-231.30205,300.76614,299.48465,296.82767,270.02753,-0.16874884,0.49674097,0.036080047,-2.8674946,100977.28,101098.086,2.8835957,3.8776958,39.855675,63.81067,0.5395897,3.8230948,0.050096646,0.99632156,0.090611145,0.033681232,303.21826,224.00327,303.10052,298.13208,100917.57,101253.086,53.346657,0.027817408,0.11185557,7.723745,65.28819,19.757238,69.80184,-167808.23,145.97005,720884.06,0.216031254,301.2259113,301.9757829,302.4381092,101098.5283,100519.8824,-2.951052554,-1.575609992,-1.268213877,0.057335085,1.602615202,-3.501680683,-2.950902092,-3.941315367,0.002418154,-0.003687675,-0.036636724,3.68E-06,1.24E-06,-1.87E-06,0.014767607,0.01179415,0.006735665,78.6394545,72.48310329,70.87820363,7676.861775,14874.72294,295.9958792,292.3027179,283.5681125,101642.6611,99527.15167,288.1550246,287.7725713,101869.9662,90390.25558,279.570205,279.7334617,7849.276133,14634.45588,301.2162846,301.8139958,301.6190817,101233.178,101227.2662,0.793713461,2.577769492,1.034830826,-4.125133342,-3.178490138,-2.611363667,0.027779494,0.031785268,0.007691647,-7.36E-06,-5.09E-06,-5.09E-06,0.014179445,0.008658256,0.004433478,79.58144525,52.29961325,38.56017325,2.45E-06,-1.46E-06,-1.10E-06
4/18/2020,5.453398283,-1.4209118,-1.7913754,-0.5602086,1.7841256,2.8397896,0.31958896,-3.7853713,0.51127684,-4.8350263,-6.152668,14.805054,14.805054,-2.7230804,-4.473284,0.015592482,0.013188001,0.012609936,0.006675798,0.008835145,0.004889646,0.003460512,0.001850951,85.66661,74.03018,81.88067,80.870865,81.046906,38.221012,63.363796,31.466518,7690.827,7794.4146,14901.848,14979.125,31133.916,57872.812,56929.93,295.04105,287.9113,292.08615,290.3253,283.03717,280.68326,268.90134,263.9043,1.53E-05,-1.12E-05,1.06E-06,-1.57E-05,1.02E-06,-3.74E-06,1.65E-06,-1.26E-05,0.010817329,-0.041103244,0.017329654,0.058393598,-0.03628953,-0.089207016,-0.04952824,-0.10832544,-216.18153,300.84323,299.86285,296.86896,272.11633,-0.26090494,-1.7489706,0.110759735,-2.591816,100938.37,100972.31,3.0731046,4.2208505,88.76143,66.659134,0.5256754,4.290939,0.063533194,0.9948554,0.075618744,0.04686737,303.29886,224.28186,303.12222,298.55872,100790.46,101237.04,54.21177,0.03991731,0.25886548,13.919291,80.79405,21.771336,80.41293,-163346.5,-257.92188,746649.3,-1.80969057,300.8770117,301.9053913,302.470345,101159.9664,100579.5348,-3.012146367,-1.598358206,-1.982862967,-1.632080125,-1.002372899,-3.166871742,-2.47326815,-4.389042683,0.013594062,0.026312304,0.014539952,3.62E-06,1.90E-06,-1.94E-06,0.014530559,0.011361305,0.006489845,78.20605604,70.26312363,81.37867625,7722.049821,14915.30415,295.8303358,292.2548542,283.5158046,101563.282,99457.54504,288.6754388,288.6304275,102103.8858,90518.57854,278.5247779,278.9091054,7980.694863,14720.19906,301.2537421,301.891345,301.7410183,101240.2323,101234.3233,0.5591265,1.733417453,1.40264655,-3.658355517,-2.367767171,-2.032334354,0.043892805,0.053873559,0.049320608,-8.07E-06,-5.33E-06,-8.19E-06,0.01399374,0.00868933,0.004401499,76.85790183,52.18295146,37.03728417,3.55E-06,-6.96E-08,5.68E-07
4/19/2020,3.508648736,-0.17894809,-1.6111857,-1.0381882,0.51375836,5.741643,-1.0620352,-5.051598,-1.1111997,-4.3720436,-5.3444176,14.723596,14.723596,-1.5071671,-6.5269427,0.015281436,0.01297021,0.012246944,0.006698545,0.008447662,0.004340877,0.00363669,0.001639774,82.3925,71.840576,74.39601,79.20526,73.75405,39.786327,68.63275,28.871773,7744.4995,7739.735,14958.559,14936.733,31134.264,57912.82,56853.227,295.35757,289.8005,292.31866,290.60992,283.08746,280.6198,269.35,263.98853,-3.53E-06,-6.62E-06,1.14E-05,-1.37E-05,1.41E-06,-1.75E-05,3.42E-06,-1.86E-05,0.014020007,-0.032551087,0.00851047,0.029440444,0.045032382,0.03322971,-0.006422361,0.007132529,-217.68811,301.83298,299.613,297.02612,269.9345,-0.040852867,0.4141782,-0.6306387,-2.621453,101005.625,100997.086,2.4354706,4.8452787,36.19976,77.218796,0.5208514,4.7557516,0.0386382,0.9148772,0.078393295,0.0606416,303.21204,224.43208,303.18253,299.1173,100841.516,101164.625,53.613697,0.014318785,0.10880331,11.858686,80.09443,10.986169,87.83388,-161635.5,-36.7583,687879.3,-0.420994473,301.2334879,302.0618696,302.5377,101081.1583,100502.137,-2.787296021,-0.838833366,-0.542694127,-0.234901547,-0.518078463,-3.875912329,-4.479352742,-6.220460354,0.016791244,0.025738234,0.032005934,1.93E-06,2.10E-06,3.91E-06,0.014590838,0.011021947,0.006320649,76.67039833,66.59145888,74.34462042,7666.705392,14868.3826,296.2135229,292.6086525,283.9633096,101330.4664,99194.79946,287.7063963,287.6953758,102571.2004,90845.38275,275.9686254,276.53434,8293.228779,14976.5484,301.5086375,301.9957217,301.8784629,101164.759,101158.8579,1.918674448,2.181647071,-0.42890214,-3.598879954,-3.0724496,-3.570145342,0.030055528,0.031002845,0.014806858,-7.30E-06,-6.27E-06,-1.29E-05,0.014379721,0.009283815,0.00447428,77.70336517,54.88873704,36.49612229,2.27E-06,-1.20E-06,5.37E-08
4/20/2020,1.024991298,-0.32848483,-0.91540784,0.5887674,-0.6173655,5.385686,-2.5462754,-5.299124,-1.9060796,-5.711418,-6.537,12.844916,12.844916,-1.1812586,-7.588404,0.015537519,0.01239309,0.012525107,0.006427457,0.008009806,0.004930228,0.003252307,0.001894418,82.19868,70.14549,79.49205,79.9564,67.42856,39.13502,62.079464,28.568493,7791.885,7740.123,15011.082,14947.138,31181.066,57970.535,56830.973,294.83984,291.36365,291.9824,290.09973,283.3991,280.61282,268.92746,263.69296,-4.26E-06,1.11E-05,5.37E-06,-3.35E-06,3.40E-06,1.49E-06,5.42E-06,-2.35E-05,0.018981138,-0.011719545,0.0105199,0.056657396,0.017530441,0.01129214,-0.016478222,-0.007760366,-219.69652,301.95776,299.77423,297.1419,270.8947,0.003350575,0.93831885,-1.0750669,-3.2007077,101033.02,100979.016,2.4596455,4.5471673,47.823727,67.48462,0.5092811,4.770653,0.049244434,0.90094864,0.08202299,0.041901268,303.20224,224.67102,303.09393,299.19104,100892.03,101165.7,54.37274,0.022767385,0.13005237,8.870284,49.386692,14.723809,60.074013,-155960.16,195.32944,777400,0.126302997,301.2910617,302.1488488,302.6254625,101020.8994,100442.5015,-3.340006079,-1.620324892,-1.279145338,0.078703395,-0.012011253,-4.340363775,-4.880795908,-6.844600013,-0.000171565,0.006635508,0.017825922,3.54E-06,3.07E-06,3.65E-06,0.01516314,0.011929608,0.006821964,79.42605817,72.00228079,79.28465175,7618.2231,14822.94758,296.2566683,292.6116742,284.4813967,101225.7406,99053.23479,285.7843713,286.0442038,102768.3892,91006.32571,275.7717942,276.39851,8447.412583,15132.4845,301.5514333,302.077225,301.9264813,101153.5873,101147.6638,0.886475552,1.142310708,-0.936491739,-4.420202504,-4.014193025,-4.946681179,0.034590306,0.040766756,0.024199049,-1.14E-05,-9.63E-06,-1.13E-05,0.013732698,0.009554949,0.004351588,72.63069688,55.75597958,34.88631188,2.58E-06,-6.68E-07,-6.53E-07
4/21/2020,1.43166519,1.2228731,1.2330914,0.40232405,0.34804472,4.9309506,-3.4530354,-6.372489,-1.8783977,-5.8808794,-5.5820646,16.307665,16.307665,-3.9669116,-8.9098835,0.015113776,0.012830505,0.012417631,0.006582785,0.00821431,0.004938778,0.003421525,0.002277337,85.27525,69.25909,81.45552,77.07792,69.91383,41.32672,71.11365,28.221025,7784.086,7688.801,14989.912,14902.884,31161.373,57956.46,56608.535,294.47058,291.5321,291.84546,289.2335,283.503,280.42722,268.73398,263.18802,1.72E-06,1.82E-05,4.92E-06,7.98E-06,2.05E-06,2.37E-07,-1.39E-06,-2.02E-05,0.020701766,-0.046299577,0.029120723,0.04462365,0.03238424,0.009740194,0.017044386,0.012548128,-218.91228,301.6567,299.5655,297.03363,270.78186,0.2362264,1.8683453,-1.0609106,-3.1016212,101024.71,100863.016,2.544487,4.0449677,75.81823,68.64643,0.58400947,4.121299,0.059331086,0.8013873,0.06266403,0.070772804,303.16373,224.7586,302.93503,299.30563,100875.69,101094.43,54.96277,0.02831046,0.12449175,8.570544,66.87326,19.11262,82.66722,-158528.89,30.09114,721048,1.582570435,300.9502946,302.1778517,302.6457958,100979.309,100400.507,-3.07718895,-0.819801714,-0.607462382,0.232466829,-0.815338405,-3.7681748,-4.380424896,-7.538827554,-0.005078655,-0.014313497,-0.038233072,4.97E-06,4.04E-06,6.73E-06,0.015979363,0.012919397,0.00794103,84.00807763,78.15597154,82.05132271,7579.345154,14786.60398,296.1754271,292.5345738,284.1608667,101307.8116,99122.53117,284.3409454,285.1744217,102594.5276,90897.31858,277.3137613,277.6840675,8367.578292,15105.37979,301.5451833,302.153875,301.9746383,101074.6999,101068.7897,0.914007248,1.330174621,-0.393149271,-5.338918825,-5.124625417,-6.376178763,0.027284015,0.033310084,0.023040348,-9.89E-06,-8.32E-06,-9.78E-06,0.014088449,0.010058085,0.005098716,73.33590825,57.56595688,40.13688158,2.49E-06,-6.22E-07,-3.19E-07
4/22/2020,0,1.172397,1.5071361,1.003128,3.1892278,5.518513,-4.8980265,-5.6770587,-3.1497989,-4.9550557,-6.266878,17.471912,17.471912,-4.30117,-8.488466,0.015173627,0.014059423,0.01207392,0.007017365,0.007030631,0.004588953,0.001866581,0.001863448,81.28127,73.829445,82.04488,78.38436,59.238396,49.184807,43.29079,22.066097,7794.0625,7754.617,14991.625,14944.991,31153.87,57873.703,56537.703,294.13324,290.77136,291.6039,288.71207,283.2915,280.07123,268.94537,262.7589,-1.17E-05,2.86E-05,-4.32E-06,1.09E-05,2.96E-06,-1.12E-05,8.92E-06,-2.34E-05,-0.016812643,-0.023495993,-0.010881781,0.0190229,0.03150904,0.027468005,-0.014971455,0.009826621,-280.59058,301.70026,299.56586,297.51263,269.3578,0.2374242,1.7976913,-1.3998617,-2.504598,101102.68,100847.95,3.0953395,4.4189124,99.97068,62.235397,0.59513456,3.9786289,0.0888619,0.7400941,0.063295364,0.0673008,303.1284,224.8583,302.9966,299.35498,100887.695,101166.45,47.921772,0.028188387,0.10072936,6.5701485,47.312675,23.7394,51.428825,-170801.12,138.2897,813782,1.381147517,301.0369654,302.2626467,302.7667483,100966.2045,100387.8613,-2.815458025,-0.788028526,-0.616768899,0.103751906,0.914948517,-3.472512608,-4.190018483,-6.849475433,0.002338991,-0.003938609,-0.010715671,3.31E-06,2.70E-06,4.31E-06,0.015723815,0.012942524,0.007667548,82.75117163,78.74833075,73.49120613,7567.888133,14773.01488,296.1630146,292.4139692,284.1610071,101495.7467,99314.83621,284.010605,285.1526671,102233.4746,90659.00371,279.8658583,279.8889708,8169.024279,14988.4479,301.538955,302.2632142,302.0932871,101123.4689,101117.5651,-0.686224626,1.046637714,0.384283832,-5.33980225,-4.706988217,-5.657544408,0.005729074,0.003989109,-0.006012366,-5.69E-06,-7.50E-06,-1.15E-05,0.014811851,0.011326624,0.006039497,77.52812425,67.52477071,50.20286829,3.07E-07,-3.64E-07,-8.51E-07
4/23/2020,0.655016262,0.3794797,-0.005816788,0.27145833,1.3402277,3.2673721,-5.359076,-7.562913,-2.051714,-7.0264554,-8.183954,20.079435,20.079435,-3.5308514,-9.485991,0.015553884,0.014708531,0.01285945,0.007353361,0.007493895,0.004909224,0.001876228,0.00196495,86.194145,73.912285,84.55839,75.76738,66.426674,48.871174,32.57383,21.397152,7790.8965,7778.8857,14979.738,14951.094,31124.596,57826.156,56609.152,294.0928,289.91284,291.20175,288.81943,282.48102,279.93646,269.1067,262.6759,1.16E-06,3.81E-05,-1.38E-06,1.64E-05,2.52E-06,-4.16E-06,3.48E-06,-2.48E-05,-0.05129298,-0.06927292,-0.0891904,0.073305525,0.008053184,-0.033069253,-0.07820237,-0.1027207,-265.17996,301.09802,299.50568,297.36826,269.2158,-0.68071556,0.017171852,-0.9939601,-3.1944911,101096.75,100961.125,3.0591176,4.5748367,83.084335,48.740105,0.6117816,3.981222,0.13021255,0.7343135,0.06846491,0.08050156,302.9608,224.77548,302.913,299.25607,100872.625,101188.3,49.52082,0.085684456,0.09792049,28.64558,79.14546,24.468103,88.68392,-171029.84,-409.41617,804063.3,-0.130846724,300.8533425,302.2085825,302.782915,100986.3591,100406.7723,-3.115076004,-1.986022183,-2.493360288,-1.807768034,-1.195343291,-4.270809804,-4.621836633,-6.330726896,-0.007257043,-0.013180474,-0.046389546,6.14E-06,5.30E-06,6.07E-06,0.015254214,0.012220555,0.007297373,81.40007817,76.11654679,81.87312,7579.187379,14774.59463,295.9367788,292.0717954,283.7077808,101453.4508,99304.80708,284.7074342,285.7603367,101657.9483,90238.42546,283.13899,282.4037321,7775.099925,14663.16806,301.4207954,302.2036908,302.0579892,101128.9331,101123.0373,-4.229218858,-2.403352832,-2.045608008,-6.404243308,-5.498093404,-6.775405654,0.012968161,0.010156478,0.017381915,-2.39E-06,-7.22E-06,-1.28E-05,0.014479179,0.011094758,0.005231957,77.89570896,67.59199125,43.05443388,4.48E-07,-5.21E-07,1.67E-06
4/24/2020,21.22468916,0.1703606,-0.7243563,-1.7147541,-0.5333125,5.2465744,-3.9324522,-7.6478662,-0.9411817,-6.787801,-5.5719714,22.82836,22.82836,-2.696817,-9.811054,0.014903735,0.014344252,0.012088151,0.007724978,0.007121482,0.004894925,0.002241703,0.002271986,86.4751,72.429436,76.94142,74.90895,65.86243,59.934322,59.737934,22.700237,7738.618,7813.427,14925.636,14967.389,31077.336,57768.12,56600.266,293.92786,289.63556,291.32623,288.47784,282.0509,279.96207,269.22467,262.81985,9.13E-06,2.08E-05,-1.04E-06,3.58E-05,-2.54E-06,-3.12E-06,3.42E-06,-1.28E-05,-0.052908223,-0.027957559,-0.03627483,0.05183959,-0.047062915,-0.061782554,-0.054605324,-0.05231651,-236.4815,300.42514,299.42438,296.81808,269.5288,0.34477043,0.23053807,-0.51236343,-3.2135758,101114.66,101084.14,3.3265126,4.6144814,51.945843,44.86137,0.66144794,4.3357077,0.12534942,0.75340474,0.06975429,0.07874107,302.88342,224.72818,302.90558,299.0486,100829.125,101246.8,44.59663,0.06622697,0.17648686,19.808197,83.05622,25.267761,81.01009,-165755.62,-382.4777,729682.7,-0.323962414,300.8047946,302.2024688,302.7523833,100969.4666,100390.4556,-3.285922783,-2.272472338,-3.0326724,-2.391880838,-1.334366282,-4.706280958,-5.194471533,-6.578731546,-0.020779257,-0.027837239,-0.031776655,9.61E-06,8.98E-06,9.18E-06,0.015232755,0.012353925,0.00733714,81.397461,77.50348021,77.74552088,7562.918275,14756.31769,295.9142579,291.9328729,283.6380292,101329.4666,99194.45529,286.1617113,286.6542413,101528.2006,90164.61146,283.8963988,283.3118292,7679.708554,14588.73129,301.12902,302.1181683,301.9762704,101140.5702,101134.6655,-5.797016017,-2.825939988,0.030911779,-7.679220092,-6.811840892,-7.249007479,-0.010877489,-0.011604376,-0.007359577,7.27E-06,2.85E-06,-1.29E-05,0.014900576,0.011538958,0.005692522,81.82456425,72.70779671,49.37145296,3.42E-07,-7.96E-07,9.54E-07
4/25/2020,3.071747363,1.3167903,1.2186342,0.487133,-1.7882526,3.224585,-3.068287,-7.6959524,-2.2970626,-7.572901,-2.060899,20.188187,20.188187,-1.0869961,-9.494792,0.01442725,0.014517179,0.012436457,0.007525948,0.00731831,0.005030345,0.003300069,0.001850426,83.51184,70.32869,78.44372,77.253784,69.224884,68.66369,34.19858,19.047966,7705.318,7844.0376,14893.011,14992.817,31117.074,57787.645,56769.39,294.3601,288.7217,291.47546,288.6284,281.7353,280.1171,269.34534,263.4212,-3.06E-06,2.90E-05,-2.04E-06,1.32E-05,9.67E-06,-9.00E-06,6.26E-06,-1.79E-05,-0.005715689,-0.11188634,-0.030975182,0.0489529,0.005353769,-0.022958912,-5.64E-06,0.02509761,-210.17192,301.386,299.14722,296.6435,268.81766,-0.3274536,1.164175,-0.9752553,-3.5860238,101220.53,101158.7,3.1267955,5.3268914,89.7454,47.611195,0.6531772,4.567032,0.115861796,0.81112653,0.070332214,0.07970619,302.80704,224.68777,302.92233,298.91028,100798.43,101285.9,48.432507,0.04991023,0.09153535,12.321281,94.08596,22.459635,92.7875,-172183.31,-406.0975,687266.7,1.507717283,300.4770733,302.1298104,302.655175,101012.8901,100433.0717,-3.587793629,-1.614059469,-2.225414013,-1.163753035,0.494941668,-5.002363392,-5.202892417,-6.443956525,-0.026340143,-0.045507438,-0.080248163,1.03E-05,1.05E-05,8.21E-06,0.015597501,0.012865162,0.008796925,85.57235463,82.09066896,82.72066746,7590.693571,14777.05531,295.4624613,291.6482704,283.3681388,101566.2111,99426.12533,286.8966892,286.8703904,101723.6243,90380.78858,284.1835171,284.0660033,7844.748488,14762.72483,301.0977013,302.0073583,301.8657621,101180.4708,101174.5711,-5.557363783,-1.963783825,1.030645022,-7.915134854,-7.200396675,-7.049400271,-0.001375097,0.000353165,-0.012620947,3.20E-06,-3.05E-07,-1.19E-05,0.014673802,0.011238512,0.005825366,81.14781658,70.49870088,50.50259629,7.17E-07,-2.42E-07,-9.78E-07
